County,date,cases,Region,Color,log_cases,Population,p_cases,log_p_cases
New York,2020-03-11T00:00:00Z,55,New York City,#c8ff00,1.7403626894942439,8443713,0.6513722103060585,-0.18617077381563255
Rockland,2020-03-11T00:00:00Z,6,Mid-Hudson,#91bdf0,0.7781512503836436,323686,1.853648288773688,0.26802733459006917
Suffolk,2020-03-11T00:00:00Z,6,Long Island,#ff64a5,0.7781512503836436,1487901,0.40325263576004045,-0.3944227852724164
Westchester,2020-03-11T00:00:00Z,121,Mid-Hudson,#91bdf0,2.0827853703164503,968815,12.489484576518736,1.0965445160208458
New York State,2020-03-12T00:00:00Z,327,New York State,#7a7a7a,2.514547752660286,21250933,1.5387559689732209,0.18716975061011493
Nassau,2020-03-12T00:00:00Z,41,Long Island,#ff64a5,1.6127838567197355,1356564,3.0223417398663095,0.48034356898616143
New York,2020-03-12T00:00:00Z,95,New York City,#c8ff00,1.9777236052888478,8443713,1.12509745416501,0.051190141978971336
Rockland,2020-03-12T00:00:00Z,7,Mid-Hudson,#91bdf0,0.8450980400142568,323686,2.1625896702359695,0.33497412422068235
Suffolk,2020-03-12T00:00:00Z,20,Long Island,#ff64a5,1.3010299956639813,1487901,1.3441754525334682,0.12845596000792112
Westchester,2020-03-12T00:00:00Z,148,Mid-Hudson,#91bdf0,2.1702617153949575,968815,15.276394358055976,1.184020861099353
New York State,2020-03-13T00:00:00Z,421,New York State,#7a7a7a,2.6242820958356683,21250933,1.981089489106196,0.29690409378549726
Nassau,2020-03-13T00:00:00Z,51,Long Island,#ff64a5,1.7075701760979363,1356564,3.7594982617849215,0.5751298883643623
New York,2020-03-13T00:00:00Z,154,New York City,#c8ff00,2.187520720836463,8443713,1.8238421888569636,0.26098725752658664
Rockland,2020-03-13T00:00:00Z,9,Mid-Hudson,#91bdf0,0.9542425094393249,323686,2.7804724331605324,0.44411859364575046
Suffolk,2020-03-13T00:00:00Z,28,Long Island,#ff64a5,1.4471580313422192,1487901,1.8818456335468556,0.2745839956861592
Ulster,2020-03-13T00:00:00Z,5,Mid-Hudson,#91bdf0,0.6989700043360189,179303,2.7885757628149,0.4453824483346498
Westchester,2020-03-13T00:00:00Z,158,Mid-Hudson,#91bdf0,2.1986570869544226,968815,16.308583166032733,1.2124162326588184
New York State,2020-03-14T00:00:00Z,613,New York State,#7a7a7a,2.787460474518415,21250933,2.884579232356528,0.46008247246824396
Albany,2020-03-14T00:00:00Z,7,Capital,#00ffff,0.8450980400142568,307426,2.2769707181565644,0.3573574456240169
Nassau,2020-03-14T00:00:00Z,68,Long Island,#ff64a5,1.8325089127062364,1356564,5.012664349046561,0.7000686249726622
New York,2020-03-14T00:00:00Z,269,New York City,#c8ff00,2.429752280002408,8443713,3.18580226495145,0.5032188166925315
Orange,2020-03-14T00:00:00Z,6,Mid-Hudson,#91bdf0,0.7781512503836436,378227,1.5863489386003642,0.20039872235143705
Rockland,2020-03-14T00:00:00Z,10,Mid-Hudson,#91bdf0,1,323686,3.089413814622813,0.4898760842064255
Suffolk,2020-03-14T00:00:00Z,33,Long Island,#ff64a5,1.5185139398778875,1487901,2.2178894966802227,0.34593990422182747
Ulster,2020-03-14T00:00:00Z,5,Mid-Hudson,#91bdf0,0.6989700043360189,179303,2.7885757628149,0.4453824483346498
Westchester,2020-03-14T00:00:00Z,172,Mid-Hudson,#91bdf0,2.2355284469075487,968815,17.753647497200188,1.2492875926119447
New York State,2020-03-15T00:00:00Z,615,New York State,#7a7a7a,2.788875115775417,21250933,2.8939905838487183,0.4614971137252456
Albany,2020-03-15T00:00:00Z,7,Capital,#00ffff,0.8450980400142568,307426,2.2769707181565644,0.3573574456240169
Nassau,2020-03-15T00:00:00Z,79,Long Island,#ff64a5,1.8976270912904414,1356564,5.823536523157035,0.7651868035568673
New York,2020-03-15T00:00:00Z,269,New York City,#c8ff00,2.429752280002408,8443713,3.18580226495145,0.5032188166925315
Orange,2020-03-15T00:00:00Z,6,Mid-Hudson,#91bdf0,0.7781512503836436,378227,1.5863489386003642,0.20039872235143705
Rockland,2020-03-15T00:00:00Z,12,Mid-Hudson,#91bdf0,1.0791812460476249,323686,3.707296577547376,0.5690573302540504
Suffolk,2020-03-15T00:00:00Z,41,Long Island,#ff64a5,1.6127838567197355,1487901,2.75555967769361,0.44020982106367545
Ulster,2020-03-15T00:00:00Z,5,Mid-Hudson,#91bdf0,0.6989700043360189,179303,2.7885757628149,0.4453824483346498
Westchester,2020-03-15T00:00:00Z,178,Mid-Hudson,#91bdf0,2.250420002308894,968815,18.37296078198624,1.2641791480132896
New York State,2020-03-16T00:00:00Z,967,New York State,#7a7a7a,2.9854264740830017,21250933,4.550388446474327,0.6580484720328306
Albany,2020-03-16T00:00:00Z,15,Capital,#00ffff,1.1760912590556813,307426,4.879222967478353,0.6883506646654414
Dutchess,2020-03-16T00:00:00Z,10,Mid-Hudson,#91bdf0,1,293894,3.4025873274037575,0.5318092801862859
Erie,2020-03-16T00:00:00Z,7,Western New York,#979797,0.8450980400142568,919866,0.7609804036674906,-0.1186265267887612
Monroe,2020-03-16T00:00:00Z,11,Finger Lakes,#b4ffaa,1.0413926851582251,744248,1.478001956337135,0.16967500890715614
Nassau,2020-03-16T00:00:00Z,109,Long Island,#ff64a5,2.037426497940624,1356564,8.035006088912871,0.9049862102070495
New York,2020-03-16T00:00:00Z,463,New York City,#c8ff00,2.6655809910179533,8443713,5.483369697667365,0.7390475277080768
Orange,2020-03-16T00:00:00Z,11,Mid-Hudson,#91bdf0,1.0413926851582251,378227,2.9083063874340014,0.4636401571260185
Rockland,2020-03-16T00:00:00Z,16,Mid-Hudson,#91bdf0,1.2041199826559248,323686,4.943062103396501,0.6939960668623503
Saratoga,2020-03-16T00:00:00Z,5,Capital,#00ffff,0.6989700043360189,227377,2.198991102881998,0.34222347220887134
Suffolk,2020-03-16T00:00:00Z,74,Long Island,#ff64a5,1.8692317197309762,1487901,4.973449174373833,0.6966576840749162
Ulster,2020-03-16T00:00:00Z,7,Mid-Hudson,#91bdf0,0.8450980400142568,179303,3.90400606794086,0.5915104840128879
Westchester,2020-03-16T00:00:00Z,220,Mid-Hudson,#91bdf0,2.342422680822206,968815,22.70815377548861,1.356181826526602
New York State,2020-03-17T00:00:00Z,1578,New York State,#7a7a7a,3.1981069988734014,21250933,7.425556327338663,0.8707289968232305
Albany,2020-03-17T00:00:00Z,25,Capital,#00ffff,1.3979400086720377,307426,8.132038279130587,0.9101994142817976
Dutchess,2020-03-17T00:00:00Z,16,Mid-Hudson,#91bdf0,1.2041199826559248,293894,5.444139723846012,0.7359292628422107
Erie,2020-03-17T00:00:00Z,11,Western New York,#979797,1.0413926851582251,919866,1.1958263486203424,0.077668118355207
Monroe,2020-03-17T00:00:00Z,14,Finger Lakes,#b4ffaa,1.146128035678238,744248,1.8810933989745355,0.2744103594271692
Nassau,2020-03-17T00:00:00Z,140,Long Island,#ff64a5,2.146128035678238,1356564,10.320191306860568,1.013687747944664
New York,2020-03-17T00:00:00Z,814,New York City,#c8ff00,2.910624404889201,8443713,9.640308712529666,0.9840909415793249
Orange,2020-03-17T00:00:00Z,15,Mid-Hudson,#91bdf0,1.1760912590556813,378227,3.965872346500911,0.5983387310234748
Rockland,2020-03-17T00:00:00Z,22,Mid-Hudson,#91bdf0,1.3424226808222062,323686,6.79671039217019,0.8322987650286318
Saratoga,2020-03-17T00:00:00Z,9,Capital,#00ffff,0.9542425094393249,227377,3.958183985187596,0.5974959773121774
Schenectady,2020-03-17T00:00:00Z,5,Capital,#00ffff,0.6989700043360189,154883,3.22824325458572,0.5089662522408407
Suffolk,2020-03-17T00:00:00Z,97,Long Island,#ff64a5,1.9867717342662448,1487901,6.519250944787322,0.8141976986101849
Ulster,2020-03-17T00:00:00Z,8,Mid-Hudson,#91bdf0,0.9030899869919435,179303,4.46172122050384,0.6495024309905746
Westchester,2020-03-17T00:00:00Z,380,Mid-Hudson,#91bdf0,2.57978359661681,968815,39.2231747031167,1.5935427423212059
New York State,2020-03-18T00:00:00Z,3038,New York State,#7a7a7a,3.4825877695267677,21250933,14.29584291663806,1.1552097674765964
Albany,2020-03-18T00:00:00Z,36,Capital,#00ffff,1.5563025007672873,307426,11.710135121948046,1.0685619063770473
Dutchess,2020-03-18T00:00:00Z,20,Mid-Hudson,#91bdf0,1.3010299956639813,293894,6.805174654807515,0.8328392758502672
Erie,2020-03-18T00:00:00Z,20,Western New York,#979797,1.3010299956639813,919866,2.174229724764259,0.3373054288609631
Monroe,2020-03-18T00:00:00Z,19,Finger Lakes,#b4ffaa,1.2787536009528289,744248,2.5529124700368695,0.4070359247017601
Nassau,2020-03-18T00:00:00Z,278,Long Island,#ff64a5,2.444044795918076,1356564,20.492951309337414,1.3116045081845022
New York,2020-03-18T00:00:00Z,1871,New York City,#c8ff00,3.27207378750001,8443713,22.158498281502464,1.3455403241901336
Onondaga,2020-03-18T00:00:00Z,6,Central New York,#d7e1be,0.7781512503836436,464242,1.2924293795046549,0.11140682183998023
Orange,2020-03-18T00:00:00Z,32,Mid-Hudson,#91bdf0,1.505149978319906,378227,8.460527672535276,0.9273974502876994
Rockland,2020-03-18T00:00:00Z,31,Mid-Hudson,#91bdf0,1.4913616938342726,323686,9.577182825330722,0.9812377780406982
Saratoga,2020-03-18T00:00:00Z,14,Capital,#00ffff,1.146128035678238,227377,6.157175088069594,0.7893815035510906
Schenectady,2020-03-18T00:00:00Z,14,Capital,#00ffff,1.146128035678238,154883,9.039081112840014,0.9561242835830598
Suffolk,2020-03-18T00:00:00Z,116,Long Island,#ff64a5,2.0644579892269186,1487901,7.796217624694116,0.8918839535708585
Tompkins,2020-03-18T00:00:00Z,6,Southern Tier,#ffd900,0.7781512503836436,102962,5.827392630290786,0.7654742803905016
Ulster,2020-03-18T00:00:00Z,9,Mid-Hudson,#91bdf0,0.9542425094393249,179303,5.01943637306682,0.7006549534379558
Westchester,2020-03-18T00:00:00Z,538,Mid-Hudson,#91bdf0,2.7307822756663893,968815,55.53175786914943,1.7445414213707848
New York State,2020-03-19T00:00:00Z,5704,New York State,#7a7a7a,3.756179516843809,21250933,26.841174455728602,1.4288015147936381
Albany,2020-03-19T00:00:00Z,43,Capital,#00ffff,1.6334684555795864,307426,13.987105840104611,1.1457278611893467
Dutchess,2020-03-19T00:00:00Z,31,Mid-Hudson,#91bdf0,1.4913616938342726,293894,10.54802071495165,1.0231709740205586
Erie,2020-03-19T00:00:00Z,28,Western New York,#979797,1.4471580313422192,919866,3.0439216146699626,0.48343346453920116
Monroe,2020-03-19T00:00:00Z,30,Finger Lakes,#b4ffaa,1.4771212547196624,744248,4.030914426374005,0.6054035784685936
Nassau,2020-03-19T00:00:00Z,372,Long Island,#ff64a5,2.5705429398818973,1356564,27.42222261537237,1.4381026521483236
New York,2020-03-19T00:00:00Z,3954,New York City,#c8ff00,3.5970366649776535,8443713,46.827740355457365,1.670503201667777
Onondaga,2020-03-19T00:00:00Z,7,Central New York,#d7e1be,0.8450980400142568,464242,1.507834276088764,0.17835361147059342
Orange,2020-03-19T00:00:00Z,51,Mid-Hudson,#91bdf0,1.7075701760979363,378227,13.483965978103095,1.1298176480657298
Putnam,2020-03-19T00:00:00Z,5,Mid-Hudson,#91bdf0,0.6989700043360189,99070,5.0469365095387095,0.7030278413434682
Rockland,2020-03-19T00:00:00Z,53,Mid-Hudson,#91bdf0,1.724275869600789,323686,16.37389321750091,1.2141519538072145
Saratoga,2020-03-19T00:00:00Z,14,Capital,#00ffff,1.146128035678238,227377,6.157175088069594,0.7893815035510906
Schenectady,2020-03-19T00:00:00Z,14,Capital,#00ffff,1.146128035678238,154883,9.039081112840014,0.9561242835830598
Suffolk,2020-03-19T00:00:00Z,239,Long Island,#ff64a5,2.3783979009481375,1487901,16.062896657774946,1.2058238652920776
Tompkins,2020-03-19T00:00:00Z,6,Southern Tier,#ffd900,0.7781512503836436,102962,5.827392630290786,0.7654742803905016
Ulster,2020-03-19T00:00:00Z,9,Mid-Hudson,#91bdf0,0.9542425094393249,179303,5.01943637306682,0.7006549534379558
Westchester,2020-03-19T00:00:00Z,798,Mid-Hudson,#91bdf0,2.9020028913507296,968815,82.36866687654506,1.9157620370551252
New York State,2020-03-20T00:00:00Z,8403,New York State,#7a7a7a,3.924434363543231,21250933,39.541793294440296,1.5970563614930595
Albany,2020-03-20T00:00:00Z,70,Capital,#00ffff,1.845098040014257,307426,22.769707181565646,1.357357445624017
Dutchess,2020-03-20T00:00:00Z,36,Mid-Hudson,#91bdf0,1.5563025007672873,293894,12.249314378653526,1.0881117809535732
Erie,2020-03-20T00:00:00Z,47,Western New York,#979797,1.6720978579357175,919866,5.109439853196009,0.7083732911326994
Monroe,2020-03-20T00:00:00Z,36,Finger Lakes,#b4ffaa,1.5563025007672873,744248,4.837097311648805,0.6845848245162184
Nassau,2020-03-20T00:00:00Z,754,Long Island,#ff64a5,2.877371345869774,1356564,55.581601752663346,1.7449310581361999
New York,2020-03-20T00:00:00Z,5151,New York City,#c8ff00,3.711891549880579,8443713,61.0039682779365,1.7853580865707026
Onondaga,2020-03-20T00:00:00Z,13,Central New York,#d7e1be,1.1139433523068367,464242,2.800263655593419,0.44719892376317333
Orange,2020-03-20T00:00:00Z,84,Mid-Hudson,#91bdf0,1.9242792860618816,378227,22.2088851404051,1.3465267580296751
Putnam,2020-03-20T00:00:00Z,12,Mid-Hudson,#91bdf0,1.0791812460476249,99070,12.112647622892904,1.0832390830550742
Rensselaer,2020-03-20T00:00:00Z,8,Capital,#00ffff,0.9030899869919435,159431,5.01784471025083,0.7005172168580811
Rockland,2020-03-20T00:00:00Z,101,Mid-Hudson,#91bdf0,2.0043213737826426,323686,31.203079527690416,1.494197457989068
Saratoga,2020-03-20T00:00:00Z,21,Capital,#00ffff,1.3222192947339193,227377,9.235762632104391,0.9654727626067718
Schenectady,2020-03-20T00:00:00Z,14,Capital,#00ffff,1.146128035678238,154883,9.039081112840014,0.9561242835830598
Suffolk,2020-03-20T00:00:00Z,459,Long Island,#ff64a5,2.661812685537261,1487901,30.8488266356431,1.4892386498812011
Tompkins,2020-03-20T00:00:00Z,11,Southern Tier,#ffd900,1.0413926851582251,102962,10.68355315553311,1.028715715165083
Ulster,2020-03-20T00:00:00Z,9,Mid-Hudson,#91bdf0,0.9542425094393249,179303,5.01943637306682,0.7006549534379558
Westchester,2020-03-20T00:00:00Z,1091,Mid-Hudson,#91bdf0,3.037824750588342,968815,112.61179895026397,2.0515838962927377
New York State,2020-03-21T00:00:00Z,11727,New York State,#7a7a7a,4.06918692515191,21250933,55.18345947446166,1.7418089231017384
Albany,2020-03-21T00:00:00Z,88,Capital,#00ffff,1.9444826721501687,307426,28.62477474253967,1.4567420777599287
Columbia,2020-03-21T00:00:00Z,7,Capital,#00ffff,0.8450980400142568,60919,11.490667936111887,1.0603452743398516
Dutchess,2020-03-21T00:00:00Z,49,Mid-Hudson,#91bdf0,1.6901960800285136,293894,16.672677904278412,1.2220053602147996
Erie,2020-03-21T00:00:00Z,50,Western New York,#979797,1.6989700043360187,919866,5.435574311910647,0.7352454375330008
Monroe,2020-03-21T00:00:00Z,46,Finger Lakes,#b4ffaa,1.662757831681574,744248,6.1807354537734724,0.7910401554305051
Nassau,2020-03-21T00:00:00Z,1234,Long Island,#ff64a5,3.091315159697223,1356564,90.96511480475672,1.9588748719636488
New York,2020-03-21T00:00:00Z,7530,New York City,#c8ff00,3.8767949762007006,8443713,89.17877715644765,1.9502615128908243
Niagara,2020-03-21T00:00:00Z,9,Western New York,#979797,0.9542425094393249,211704,4.2512186826890375,0.6285134456498792
Onondaga,2020-03-21T00:00:00Z,34,Central New York,#d7e1be,1.5314789170422551,464242,7.323766483859711,0.8647344884985917
Orange,2020-03-21T00:00:00Z,163,Mid-Hudson,#91bdf0,2.2121876044039577,378227,43.09581283197656,1.6344350763717512
Putnam,2020-03-21T00:00:00Z,31,Mid-Hudson,#91bdf0,1.4913616938342726,99070,31.29100635914,1.495419530841722
Rensselaer,2020-03-21T00:00:00Z,20,Capital,#00ffff,1.3010299956639813,159431,12.544611775627075,1.0984572255301186
Rockland,2020-03-21T00:00:00Z,262,Mid-Hudson,#91bdf0,2.4183012913197452,323686,80.9426419431177,1.9081773755261708
Saratoga,2020-03-21T00:00:00Z,35,Capital,#00ffff,1.5440680443502757,227377,15.392937720173984,1.1873215122231282
Schenectady,2020-03-21T00:00:00Z,32,Capital,#00ffff,1.505149978319906,154883,20.660756829348607,1.3151462262247278
Suffolk,2020-03-21T00:00:00Z,662,Long Island,#ff64a5,2.8208579894397,1487901,44.4922074788578,1.6482839537836398
Sullivan,2020-03-21T00:00:00Z,12,Mid-Hudson,#91bdf0,1.0791812460476249,75211,15.955112948903752,1.2028998829834314
Tompkins,2020-03-21T00:00:00Z,11,Southern Tier,#ffd900,1.0413926851582251,102962,10.68355315553311,1.028715715165083
Ulster,2020-03-21T00:00:00Z,18,Mid-Hudson,#91bdf0,1.255272505103306,179303,10.03887274613364,1.001684949101937
Westchester,2020-03-21T00:00:00Z,1387,Mid-Hudson,#91bdf0,3.1420764610732848,968815,143.16458766637595,2.1558356067776807
New York State,2020-03-22T00:00:00Z,15800,New York State,#7a7a7a,4.198657086954422,21250933,74.34967678830854,1.8712790849042515
Albany,2020-03-22T00:00:00Z,123,Capital,#00ffff,2.089905111439398,307426,40.00962833332249,1.602164517049158
Columbia,2020-03-22T00:00:00Z,17,Capital,#00ffff,1.2304489213782739,60919,27.905907844843153,1.4456961557038686
Dutchess,2020-03-22T00:00:00Z,82,Mid-Hudson,#91bdf0,1.9138138523837167,293894,27.901216084710814,1.4456231325700026
Erie,2020-03-22T00:00:00Z,56,Western New York,#979797,1.7481880270062005,919866,6.087843229339925,0.7844634602031824
Monroe,2020-03-22T00:00:00Z,68,Finger Lakes,#b4ffaa,1.8325089127062364,744248,9.136739366447744,0.9607912364551674
Nassau,2020-03-22T00:00:00Z,1900,Long Island,#ff64a5,3.278753600952829,1356564,140.05973916453627,2.1463133132192547
New York,2020-03-22T00:00:00Z,9654,New York City,#c8ff00,3.984707294482673,8443713,114.33358760535798,2.058173831172797
Niagara,2020-03-22T00:00:00Z,9,Western New York,#979797,0.9542425094393249,211704,4.2512186826890375,0.6285134456498792
Onondaga,2020-03-22T00:00:00Z,45,Central New York,#d7e1be,1.6532125137753437,464242,9.693220346284912,0.9864680852316803
Orange,2020-03-22T00:00:00Z,247,Mid-Hudson,#91bdf0,2.392696953259666,378227,65.30469797238166,1.8149444252274591
Putnam,2020-03-22T00:00:00Z,31,Mid-Hudson,#91bdf0,1.4913616938342726,99070,31.29100635914,1.495419530841722
Rensselaer,2020-03-22T00:00:00Z,20,Capital,#00ffff,1.3010299956639813,159431,12.544611775627075,1.0984572255301186
Rockland,2020-03-22T00:00:00Z,455,Mid-Hudson,#91bdf0,2.6580113966571126,323686,140.56832856533802,2.1478874808635378
Saratoga,2020-03-22T00:00:00Z,35,Capital,#00ffff,1.5440680443502757,227377,15.392937720173984,1.1873215122231282
Schenectady,2020-03-22T00:00:00Z,32,Capital,#00ffff,1.505149978319906,154883,20.660756829348607,1.3151462262247278
Suffolk,2020-03-22T00:00:00Z,1034,Long Island,#ff64a5,3.0145205387579237,1487901,69.49387089598031,1.8419465031018636
Sullivan,2020-03-22T00:00:00Z,12,Mid-Hudson,#91bdf0,1.0791812460476249,75211,15.955112948903752,1.2028998829834314
Tompkins,2020-03-22T00:00:00Z,15,Southern Tier,#ffd900,1.1760912590556813,102962,14.568481575726967,1.1634142890625392
Ulster,2020-03-22T00:00:00Z,18,Mid-Hudson,#91bdf0,1.255272505103306,179303,10.03887274613364,1.001684949101937
Westchester,2020-03-22T00:00:00Z,1873,Mid-Hudson,#91bdf0,3.2725377773752373,968815,193.32896373404623,2.2862969230796333
New York State,2020-03-23T00:00:00Z,20884,New York State,#7a7a7a,4.319813684538678,21250933,98.27333228145795,1.992435682488507
Albany,2020-03-23T00:00:00Z,127,Capital,#00ffff,2.103803720955957,307426,41.310754457983386,1.616063126565717
Columbia,2020-03-23T00:00:00Z,17,Capital,#00ffff,1.2304489213782739,60919,27.905907844843153,1.4456961557038686
Dutchess,2020-03-23T00:00:00Z,100,Mid-Hudson,#91bdf0,2,293894,34.02587327403758,1.531809280186286
Erie,2020-03-23T00:00:00Z,87,Western New York,#979797,1.9395192526186185,919866,9.457899302724528,0.9757946858156006
Monroe,2020-03-23T00:00:00Z,81,Finger Lakes,#b4ffaa,1.9084850188786497,744248,10.883468951209812,1.036767342627581
Nassau,2020-03-23T00:00:00Z,2442,Long Island,#ff64a5,3.3877456596088638,1356564,180.01362265252504,2.2553053718752896
New York,2020-03-23T00:00:00Z,12305,New York City,#c8ff00,4.0900816180388215,8443713,145.72972814211,2.163548154728945
Niagara,2020-03-23T00:00:00Z,9,Western New York,#979797,0.9542425094393249,211704,4.2512186826890375,0.6285134456498792
Oneida,2020-03-23T00:00:00Z,5,Central New York,#d7e1be,0.6989700043360189,230782,2.1665467844112625,0.3357680716266932
Onondaga,2020-03-23T00:00:00Z,53,Central New York,#d7e1be,1.724275869600789,464242,11.416459518957785,1.0575314410571257
Orange,2020-03-23T00:00:00Z,389,Mid-Hudson,#91bdf0,2.5899496013257077,378227,102.84828951925697,2.012197073293501
Putnam,2020-03-23T00:00:00Z,31,Mid-Hudson,#91bdf0,1.4913616938342726,99070,31.29100635914,1.495419530841722
Rensselaer,2020-03-23T00:00:00Z,20,Capital,#00ffff,1.3010299956639813,159431,12.544611775627075,1.0984572255301186
Rockland,2020-03-23T00:00:00Z,592,Mid-Hudson,#91bdf0,2.77232170672292,323686,182.89329782567057,2.262197790929345
Saratoga,2020-03-23T00:00:00Z,35,Capital,#00ffff,1.5440680443502757,227377,15.392937720173984,1.1873215122231282
Schenectady,2020-03-23T00:00:00Z,32,Capital,#00ffff,1.505149978319906,154883,20.660756829348607,1.3151462262247278
Suffolk,2020-03-23T00:00:00Z,1458,Long Island,#ff64a5,3.163757523981956,1487901,97.99039048968983,1.9911834883258956
Sullivan,2020-03-23T00:00:00Z,12,Mid-Hudson,#91bdf0,1.0791812460476249,75211,15.955112948903752,1.2028998829834314
Tompkins,2020-03-23T00:00:00Z,15,Southern Tier,#ffd900,1.1760912590556813,102962,14.568481575726967,1.1634142890625392
Ulster,2020-03-23T00:00:00Z,18,Mid-Hudson,#91bdf0,1.255272505103306,179303,10.03887274613364,1.001684949101937
Westchester,2020-03-23T00:00:00Z,2894,Mid-Hudson,#91bdf0,3.4614985267830187,968815,298.7154410284729,2.4752576724874142
New York State,2020-03-24T00:00:00Z,25681,New York State,#7a7a7a,4.409611930846435,21250933,120.84645883547796,2.0822339287962643
Albany,2020-03-24T00:00:00Z,146,Capital,#00ffff,2.164352855784437,307426,47.49110355012263,1.6766122613941972
Broome,2020-03-24T00:00:00Z,9,Southern Tier,#ffd900,0.9542425094393249,194402,4.629582000185183,0.6655417808218274
Clinton,2020-03-24T00:00:00Z,6,North Country,#dcc8dc,0.7781512503836436,80794,7.42629403173503,0.8707721403967429
Columbia,2020-03-24T00:00:00Z,18,Capital,#00ffff,1.255272505103306,60919,29.547431835716278,1.4705197394289007
Dutchess,2020-03-24T00:00:00Z,124,Mid-Hudson,#91bdf0,2.093421685162235,293894,42.1920828598066,1.625230965348521
Erie,2020-03-24T00:00:00Z,114,Western New York,#979797,2.0569048513364727,919866,12.393109431156276,1.0931802845334546
Monroe,2020-03-24T00:00:00Z,106,Finger Lakes,#b4ffaa,2.0253058652647704,744248,14.242564306521484,1.1535881890137014
Nassau,2020-03-24T00:00:00Z,2869,Long Island,#ff64a5,3.4577305482459986,1356564,211.4902061384498,2.3252902605124244
New York,2020-03-24T00:00:00Z,14904,New York City,#c8ff00,4.173302841888186,8443713,176.51002586184538,2.2467693785783096
Niagara,2020-03-24T00:00:00Z,10,Western New York,#979797,1,211704,4.72357631409893,0.6742709362105543
Oneida,2020-03-24T00:00:00Z,10,Central New York,#d7e1be,1,230782,4.333093568822525,0.6367980672906745
Onondaga,2020-03-24T00:00:00Z,60,Central New York,#d7e1be,1.7781512503836436,464242,12.924293795046548,1.1114068218399802
Ontario,2020-03-24T00:00:00Z,6,Finger Lakes,#b4ffaa,0.7781512503836436,109472,5.480853551593102,0.7388481978786752
Orange,2020-03-24T00:00:00Z,498,Mid-Hudson,#91bdf0,2.6972293427597176,378227,131.66696190383024,2.119476814727511
Putnam,2020-03-24T00:00:00Z,82,Mid-Hudson,#91bdf0,1.9138138523837167,99070,82.76975875643485,1.917871689391166
Rensselaer,2020-03-24T00:00:00Z,33,Capital,#00ffff,1.5185139398778875,159431,20.69860942978467,1.3159411697440249
Rockland,2020-03-24T00:00:00Z,671,Mid-Hudson,#91bdf0,2.826722520168992,323686,207.29966696119078,2.3165986043754176
Saratoga,2020-03-24T00:00:00Z,53,Capital,#00ffff,1.724275869600789,227377,23.309305690549177,1.3675293374736415
Schenectady,2020-03-24T00:00:00Z,44,Capital,#00ffff,1.6434526764861874,154883,28.40854064035433,1.4534489243910091
Steuben,2020-03-24T00:00:00Z,8,Finger Lakes,#b4ffaa,0.9030899869919435,96927,8.253634178299132,0.9166452159507926
Suffolk,2020-03-24T00:00:00Z,1880,Long Island,#ff64a5,3.27415784926368,1487901,126.35249253814602,2.1015838136076197
Sullivan,2020-03-24T00:00:00Z,23,Mid-Hudson,#91bdf0,1.3617278360175928,75211,30.58063315206552,1.4854464729533994
Tompkins,2020-03-24T00:00:00Z,16,Southern Tier,#ffd900,1.2041199826559248,102962,15.539713680775433,1.1914430126627829
Ulster,2020-03-24T00:00:00Z,35,Mid-Hudson,#91bdf0,1.5440680443502757,179303,19.5200303397043,1.2904804883489065
Wayne,2020-03-24T00:00:00Z,6,Finger Lakes,#b4ffaa,0.7781512503836436,90856,6.603856652284935,0.819797637607516
Westchester,2020-03-24T00:00:00Z,3891,Mid-Hudson,#91bdf0,3.5900612308037427,968815,401.6246651837554,2.6038203765081382
New York State,2020-03-25T00:00:00Z,30841,New York State,#7a7a7a,4.489128451332258,21250933,145.1277456853306,2.161750449282087
Albany,2020-03-25T00:00:00Z,152,Capital,#00ffff,2.1818435879447726,307426,49.44279273711397,1.6941029935545326
Broome,2020-03-25T00:00:00Z,11,Southern Tier,#ffd900,1.0413926851582251,194402,5.658378000226335,0.7526919565407276
Clinton,2020-03-25T00:00:00Z,10,North Country,#dcc8dc,1,80794,12.377156719558382,1.0926208900130991
Columbia,2020-03-25T00:00:00Z,19,Capital,#00ffff,1.2787536009528289,60919,31.188955826589407,1.4940008352784235
Delaware,2020-03-25T00:00:00Z,5,Southern Tier,#ffd900,0.6989700043360189,45502,10.988527976792229,1.0409395182311152
Dutchess,2020-03-25T00:00:00Z,153,Mid-Hudson,#91bdf0,2.184691430817599,293894,52.0595861092775,1.7165007110038848
Erie,2020-03-25T00:00:00Z,122,Western New York,#979797,2.0863598306747484,919866,13.26280132106198,1.1226352638717303
Herkimer,2020-03-25T00:00:00Z,5,Mohawk Valley,#ffff00,0.6989700043360189,62505,7.999360051195904,0.9030552448230595
Madison,2020-03-25T00:00:00Z,7,Central New York,#d7e1be,0.8450980400142568,71359,9.80955450608893,0.9916492846541065
Monroe,2020-03-25T00:00:00Z,118,Finger Lakes,#b4ffaa,2.0718820073061255,744248,15.854930077071085,1.2001643310550565
Nassau,2020-03-25T00:00:00Z,3285,Long Island,#ff64a5,3.5165353738957994,1356564,242.15591745026404,2.3840950861622257
New York,2020-03-25T00:00:00Z,17856,New York City,#c8ff00,4.251784177257485,8443713,211.470948858636,2.325250713947608
Niagara,2020-03-25T00:00:00Z,12,Western New York,#979797,1.0791812460476249,211704,5.668291576918717,0.7534521822581792
