NAME,date,deaths
Pennsylvania,2020-10-01T00:00:00Z,8144
Puerto Rico,2020-10-01T00:00:00Z,665
Rhode Island,2020-10-01T00:00:00Z,1117
South Carolina,2020-10-01T00:00:00Z,3400
South Dakota,2020-10-01T00:00:00Z,236
Tennessee,2020-10-01T00:00:00Z,2501
Texas,2020-10-01T00:00:00Z,16141
Utah,2020-10-01T00:00:00Z,459
Vermont,2020-10-01T00:00:00Z,58
Virginia,2020-10-01T00:00:00Z,3228
Washington,2020-10-01T00:00:00Z,2132
West Virginia,2020-10-01T00:00:00Z,359
Wisconsin,2020-10-01T00:00:00Z,1415
Wyoming,2020-10-01T00:00:00Z,53
United States,2020-10-02T00:00:00Z,208954
Alabama,2020-10-02T00:00:00Z,2550
Alaska,2020-10-02T00:00:00Z,57
Arizona,2020-10-02T00:00:00Z,5693
Arkansas,2020-10-02T00:00:00Z,1391
California,2020-10-02T00:00:00Z,16054
Colorado,2020-10-02T00:00:00Z,2057
Connecticut,2020-10-02T00:00:00Z,4513
Delaware,2020-10-02T00:00:00Z,642
District of Columbia,2020-10-02T00:00:00Z,629
Florida,2020-10-02T00:00:00Z,14554
Georgia,2020-10-02T00:00:00Z,7106
Guam,2020-10-02T00:00:00Z,50
Hawaii,2020-10-02T00:00:00Z,142
Idaho,2020-10-02T00:00:00Z,474
Illinois,2020-10-02T00:00:00Z,8992
Indiana,2020-10-02T00:00:00Z,3656
Iowa,2020-10-02T00:00:00Z,1377
Kansas,2020-10-02T00:00:00Z,698
Kentucky,2020-10-02T00:00:00Z,1197
Louisiana,2020-10-02T00:00:00Z,5545
Maine,2020-10-02T00:00:00Z,141
Maryland,2020-10-02T00:00:00Z,3950
Massachusetts,2020-10-02T00:00:00Z,9490
Michigan,2020-10-02T00:00:00Z,7110
Minnesota,2020-10-02T00:00:00Z,2112
Mississippi,2020-10-02T00:00:00Z,2999
Missouri,2020-10-02T00:00:00Z,2146
Montana,2020-10-02T00:00:00Z,186
Nebraska,2020-10-02T00:00:00Z,493
Nevada,2020-10-02T00:00:00Z,1609
New Hampshire,2020-10-02T00:00:00Z,442
New Jersey,2020-10-02T00:00:00Z,16131
New Mexico,2020-10-02T00:00:00Z,887
New York,2020-10-02T00:00:00Z,33372
North Carolina,2020-10-02T00:00:00Z,3608
North Dakota,2020-10-02T00:00:00Z,264
Ohio,2020-10-02T00:00:00Z,4905
Oklahoma,2020-10-02T00:00:00Z,1044
Oregon,2020-10-02T00:00:00Z,563
Pennsylvania,2020-10-02T00:00:00Z,8162
Puerto Rico,2020-10-02T00:00:00Z,673
Rhode Island,2020-10-02T00:00:00Z,1118
South Carolina,2020-10-02T00:00:00Z,3409
South Dakota,2020-10-02T00:00:00Z,237
Tennessee,2020-10-02T00:00:00Z,2515
Texas,2020-10-02T00:00:00Z,16238
Utah,2020-10-02T00:00:00Z,474
Vermont,2020-10-02T00:00:00Z,58
Virginia,2020-10-02T00:00:00Z,3250
Washington,2020-10-02T00:00:00Z,2143
West Virginia,2020-10-02T00:00:00Z,361
Wisconsin,2020-10-02T00:00:00Z,1434
Wyoming,2020-10-02T00:00:00Z,53
United States,2020-10-03T00:00:00Z,209634
Alabama,2020-10-03T00:00:00Z,2558
Alaska,2020-10-03T00:00:00Z,58
Arizona,2020-10-03T00:00:00Z,5705
Arkansas,2020-10-03T00:00:00Z,1407
California,2020-10-03T00:00:00Z,16115
Colorado,2020-10-03T00:00:00Z,2060
Connecticut,2020-10-03T00:00:00Z,4513
Delaware,2020-10-03T00:00:00Z,645
District of Columbia,2020-10-03T00:00:00Z,629
Florida,2020-10-03T00:00:00Z,14628
Georgia,2020-10-03T00:00:00Z,7133
Guam,2020-10-03T00:00:00Z,51
Hawaii,2020-10-03T00:00:00Z,153
Idaho,2020-10-03T00:00:00Z,480
Illinois,2020-10-03T00:00:00Z,9023
Indiana,2020-10-03T00:00:00Z,3669
Iowa,2020-10-03T00:00:00Z,1381
Kansas,2020-10-03T00:00:00Z,698
Kentucky,2020-10-03T00:00:00Z,1205
Louisiana,2020-10-03T00:00:00Z,5545
Maine,2020-10-03T00:00:00Z,142
Maryland,2020-10-03T00:00:00Z,3957
Massachusetts,2020-10-03T00:00:00Z,9507
Michigan,2020-10-03T00:00:00Z,7124
Minnesota,2020-10-03T00:00:00Z,2126
Mississippi,2020-10-03T00:00:00Z,3011
Missouri,2020-10-03T00:00:00Z,2177
Montana,2020-10-03T00:00:00Z,186
Nebraska,2020-10-03T00:00:00Z,497
Nevada,2020-10-03T00:00:00Z,1620
New Hampshire,2020-10-03T00:00:00Z,442
New Jersey,2020-10-03T00:00:00Z,16135
New Mexico,2020-10-03T00:00:00Z,890
New York,2020-10-03T00:00:00Z,33375
North Carolina,2020-10-03T00:00:00Z,3629
North Dakota,2020-10-03T00:00:00Z,271
Ohio,2020-10-03T00:00:00Z,4925
Oklahoma,2020-10-03T00:00:00Z,1051
Oregon,2020-10-03T00:00:00Z,571
Pennsylvania,2020-10-03T00:00:00Z,8180
Puerto Rico,2020-10-03T00:00:00Z,681
Rhode Island,2020-10-03T00:00:00Z,1118
South Carolina,2020-10-03T00:00:00Z,3442
South Dakota,2020-10-03T00:00:00Z,248
Tennessee,2020-10-03T00:00:00Z,2560
Texas,2020-10-03T00:00:00Z,16308
Utah,2020-10-03T00:00:00Z,476
Vermont,2020-10-03T00:00:00Z,58
Virginia,2020-10-03T00:00:00Z,3270
Washington,2020-10-03T00:00:00Z,2142
West Virginia,2020-10-03T00:00:00Z,363
Wisconsin,2020-10-03T00:00:00Z,1443
Wyoming,2020-10-03T00:00:00Z,53
United States,2020-10-04T00:00:00Z,209983
Alabama,2020-10-04T00:00:00Z,2558
Alaska,2020-10-04T00:00:00Z,58
Arizona,2020-10-04T00:00:00Z,5706
Arkansas,2020-10-04T00:00:00Z,1425
California,2020-10-04T00:00:00Z,16147
Colorado,2020-10-04T00:00:00Z,2068
Connecticut,2020-10-04T00:00:00Z,4513
Delaware,2020-10-04T00:00:00Z,645
District of Columbia,2020-10-04T00:00:00Z,631
Florida,2020-10-04T00:00:00Z,14671
Georgia,2020-10-04T00:00:00Z,7162
Guam,2020-10-04T00:00:00Z,51
Hawaii,2020-10-04T00:00:00Z,156
Idaho,2020-10-04T00:00:00Z,482
Illinois,2020-10-04T00:00:00Z,9040
Indiana,2020-10-04T00:00:00Z,3674
Iowa,2020-10-04T00:00:00Z,1387
Kansas,2020-10-04T00:00:00Z,698
Kentucky,2020-10-04T00:00:00Z,1209
Louisiana,2020-10-04T00:00:00Z,5577
Maine,2020-10-04T00:00:00Z,142
Maryland,2020-10-04T00:00:00Z,3958
Massachusetts,2020-10-04T00:00:00Z,9510
Michigan,2020-10-04T00:00:00Z,7124
Minnesota,2020-10-04T00:00:00Z,2133
Mississippi,2020-10-04T00:00:00Z,3013
Missouri,2020-10-04T00:00:00Z,2186
Montana,2020-10-04T00:00:00Z,187
Nebraska,2020-10-04T00:00:00Z,501
Nevada,2020-10-04T00:00:00Z,1623
New Hampshire,2020-10-04T00:00:00Z,443
New Jersey,2020-10-04T00:00:00Z,16136
New Mexico,2020-10-04T00:00:00Z,892
New York,2020-10-04T00:00:00Z,33389
North Carolina,2020-10-04T00:00:00Z,3634
North Dakota,2020-10-04T00:00:00Z,274
Ohio,2020-10-04T00:00:00Z,4925
Oklahoma,2020-10-04T00:00:00Z,1051
Oregon,2020-10-04T00:00:00Z,572
Pennsylvania,2020-10-04T00:00:00Z,8195
Puerto Rico,2020-10-04T00:00:00Z,686
Rhode Island,2020-10-04T00:00:00Z,1118
South Carolina,2020-10-04T00:00:00Z,3453
South Dakota,2020-10-04T00:00:00Z,248
Tennessee,2020-10-04T00:00:00Z,2577
Texas,2020-10-04T00:00:00Z,16334
Utah,2020-10-04T00:00:00Z,478
Vermont,2020-10-04T00:00:00Z,58
Virginia,2020-10-04T00:00:00Z,3273
Washington,2020-10-04T00:00:00Z,2142
West Virginia,2020-10-04T00:00:00Z,364
Wisconsin,2020-10-04T00:00:00Z,1453
Wyoming,2020-10-04T00:00:00Z,53
United States,2020-10-05T00:00:00Z,210444
Alabama,2020-10-05T00:00:00Z,2559
Alaska,2020-10-05T00:00:00Z,58
Arizona,2020-10-05T00:00:00Z,5707
Arkansas,2020-10-05T00:00:00Z,1447
California,2020-10-05T00:00:00Z,16171
Colorado,2020-10-05T00:00:00Z,2069
Connecticut,2020-10-05T00:00:00Z,4517
Delaware,2020-10-05T00:00:00Z,645
District of Columbia,2020-10-05T00:00:00Z,631
Florida,2020-10-05T00:00:00Z,14712
Georgia,2020-10-05T00:00:00Z,7192
Guam,2020-10-05T00:00:00Z,55
Hawaii,2020-10-05T00:00:00Z,157
Idaho,2020-10-05T00:00:00Z,487
Illinois,2020-10-05T00:00:00Z,9054
Indiana,2020-10-05T00:00:00Z,3681
Iowa,2020-10-05T00:00:00Z,1398
Kansas,2020-10-05T00:00:00Z,706
Kentucky,2020-10-05T00:00:00Z,1214
Louisiana,2020-10-05T00:00:00Z,5586
Maine,2020-10-05T00:00:00Z,142
Maryland,2020-10-05T00:00:00Z,3961
Massachusetts,2020-10-05T00:00:00Z,9530
Michigan,2020-10-05T00:00:00Z,7139
Minnesota,2020-10-05T00:00:00Z,2136
Mississippi,2020-10-05T00:00:00Z,3013
Missouri,2020-10-05T00:00:00Z,2188
Montana,2020-10-05T00:00:00Z,190
Nebraska,2020-10-05T00:00:00Z,503
Nevada,2020-10-05T00:00:00Z,1623
New Hampshire,2020-10-05T00:00:00Z,443
New Jersey,2020-10-05T00:00:00Z,16138
New Mexico,2020-10-05T00:00:00Z,894
New York,2020-10-05T00:00:00Z,33402
North Carolina,2020-10-05T00:00:00Z,3637
North Dakota,2020-10-05T00:00:00Z,277
Ohio,2020-10-05T00:00:00Z,4931
Oklahoma,2020-10-05T00:00:00Z,1055
Oregon,2020-10-05T00:00:00Z,572
Pennsylvania,2020-10-05T00:00:00Z,8207
Puerto Rico,2020-10-05T00:00:00Z,695
Rhode Island,2020-10-05T00:00:00Z,1121
South Carolina,2020-10-05T00:00:00Z,3456
South Dakota,2020-10-05T00:00:00Z,248
Tennessee,2020-10-05T00:00:00Z,2597
Texas,2020-10-05T00:00:00Z,16441
Utah,2020-10-05T00:00:00Z,482
Vermont,2020-10-05T00:00:00Z,58
Virginia,2020-10-05T00:00:00Z,3276
Washington,2020-10-05T00:00:00Z,2158
West Virginia,2020-10-05T00:00:00Z,367
Wisconsin,2020-10-05T00:00:00Z,1465
Wyoming,2020-10-05T00:00:00Z,53
United States,2020-10-06T00:00:00Z,211145
Alabama,2020-10-06T00:00:00Z,2580
Alaska,2020-10-06T00:00:00Z,58
Arizona,2020-10-06T00:00:00Z,5713
Arkansas,2020-10-06T00:00:00Z,1469
California,2020-10-06T00:00:00Z,16244
Colorado,2020-10-06T00:00:00Z,2081
Connecticut,2020-10-06T00:00:00Z,4521
Delaware,2020-10-06T00:00:00Z,646
District of Columbia,2020-10-06T00:00:00Z,631
Florida,2020-10-06T00:00:00Z,14767
Georgia,2020-10-06T00:00:00Z,7229
Guam,2020-10-06T00:00:00Z,55
Hawaii,2020-10-06T00:00:00Z,160
Idaho,2020-10-06T00:00:00Z,492
Illinois,2020-10-06T00:00:00Z,9085
Indiana,2020-10-06T00:00:00Z,3711
Iowa,2020-10-06T00:00:00Z,1413
Kansas,2020-10-06T00:00:00Z,706
Kentucky,2020-10-06T00:00:00Z,1218
Louisiana,2020-10-06T00:00:00Z,5592
Maine,2020-10-06T00:00:00Z,142
Maryland,2020-10-06T00:00:00Z,3967
Massachusetts,2020-10-06T00:00:00Z,9538
Michigan,2020-10-06T00:00:00Z,7161
Minnesota,2020-10-06T00:00:00Z,2140
Mississippi,2020-10-06T00:00:00Z,3027
Missouri,2020-10-06T00:00:00Z,2209
Montana,2020-10-06T00:00:00Z,192
Nebraska,2020-10-06T00:00:00Z,507
Nevada,2020-10-06T00:00:00Z,1629
New Hampshire,2020-10-06T00:00:00Z,446
New Jersey,2020-10-06T00:00:00Z,16147
New Mexico,2020-10-06T00:00:00Z,894
New York,2020-10-06T00:00:00Z,33409
North Carolina,2020-10-06T00:00:00Z,3670
North Dakota,2020-10-06T00:00:00Z,280
Ohio,2020-10-06T00:00:00Z,4947
Oklahoma,2020-10-06T00:00:00Z,1066
Oregon,2020-10-06T00:00:00Z,581
Pennsylvania,2020-10-06T00:00:00Z,8223
Puerto Rico,2020-10-06T00:00:00Z,696
Rhode Island,2020-10-06T00:00:00Z,1125
South Carolina,2020-10-06T00:00:00Z,3471
South Dakota,2020-10-06T00:00:00Z,248
Tennessee,2020-10-06T00:00:00Z,2621
Texas,2020-10-06T00:00:00Z,16535
Utah,2020-10-06T00:00:00Z,488
Vermont,2020-10-06T00:00:00Z,58
Virginia,2020-10-06T00:00:00Z,3291
Washington,2020-10-06T00:00:00Z,2165
West Virginia,2020-10-06T00:00:00Z,370
Wisconsin,2020-10-06T00:00:00Z,1478
Wyoming,2020-10-06T00:00:00Z,53
United States,2020-10-07T00:00:00Z,212075
Alabama,2020-10-07T00:00:00Z,2601
Alaska,2020-10-07T00:00:00Z,59
Arizona,2020-10-07T00:00:00Z,5733
Arkansas,2020-10-07T00:00:00Z,1482
California,2020-10-07T00:00:00Z,16338
Colorado,2020-10-07T00:00:00Z,2085
Connecticut,2020-10-07T00:00:00Z,4522
Delaware,2020-10-07T00:00:00Z,649
District of Columbia,2020-10-07T00:00:00Z,631
Florida,2020-10-07T00:00:00Z,14904
Georgia,2020-10-07T00:00:00Z,7259
Guam,2020-10-07T00:00:00Z,57
Hawaii,2020-10-07T00:00:00Z,163
Idaho,2020-10-07T00:00:00Z,500
Illinois,2020-10-07T00:00:00Z,9127
Indiana,2020-10-07T00:00:00Z,3727
Iowa,2020-10-07T00:00:00Z,1419
Kansas,2020-10-07T00:00:00Z,723
Kentucky,2020-10-07T00:00:00Z,1223
Louisiana,2020-10-07T00:00:00Z,5604
Maine,2020-10-07T00:00:00Z,142
Maryland,2020-10-07T00:00:00Z,3973
Massachusetts,2020-10-07T00:00:00Z,9557
Michigan,2020-10-07T00:00:00Z,7169
Minnesota,2020-10-07T00:00:00Z,2154
Mississippi,2020-10-07T00:00:00Z,3051
Missouri,2020-10-07T00:00:00Z,2238
Montana,2020-10-07T00:00:00Z,193
Nebraska,2020-10-07T00:00:00Z,507
Nevada,2020-10-07T00:00:00Z,1636
New Hampshire,2020-10-07T00:00:00Z,446
New Jersey,2020-10-07T00:00:00Z,16152
New Mexico,2020-10-07T00:00:00Z,896
New York,2020-10-07T00:00:00Z,33421
North Carolina,2020-10-07T00:00:00Z,3693
North Dakota,2020-10-07T00:00:00Z,304
Ohio,2020-10-07T00:00:00Z,4970
Oklahoma,2020-10-07T00:00:00Z,1075
Oregon,2020-10-07T00:00:00Z,583
Pennsylvania,2020-10-07T00:00:00Z,8247
Puerto Rico,2020-10-07T00:00:00Z,705
Rhode Island,2020-10-07T00:00:00Z,1126
South Carolina,2020-10-07T00:00:00Z,3502
South Dakota,2020-10-07T00:00:00Z,258
Tennessee,2020-10-07T00:00:00Z,2642
Texas,2020-10-07T00:00:00Z,16664
Utah,2020-10-07T00:00:00Z,496
Vermont,2020-10-07T00:00:00Z,58
Virginia,2020-10-07T00:00:00Z,3303
Washington,2020-10-07T00:00:00Z,2177
West Virginia,2020-10-07T00:00:00Z,375
Wisconsin,2020-10-07T00:00:00Z,1503
Wyoming,2020-10-07T00:00:00Z,53
United States,2020-10-08T00:00:00Z,213040
Alabama,2020-10-08T00:00:00Z,2637
Alaska,2020-10-08T00:00:00Z,60
Arizona,2020-10-08T00:00:00Z,5743
Arkansas,2020-10-08T00:00:00Z,1503
California,2020-10-08T00:00:00Z,16418
Colorado,2020-10-08T00:00:00Z,2095
Connecticut,2020-10-08T00:00:00Z,4527
Delaware,2020-10-08T00:00:00Z,651
District of Columbia,2020-10-08T00:00:00Z,634
Florida,2020-10-08T00:00:00Z,15068
Georgia,2020-10-08T00:00:00Z,7294
Guam,2020-10-08T00:00:00Z,58
Hawaii,2020-10-08T00:00:00Z,164
Idaho,2020-10-08T00:00:00Z,503
Illinois,2020-10-08T00:00:00Z,9159
Indiana,2020-10-08T00:00:00Z,3742
Iowa,2020-10-08T00:00:00Z,1433
Kansas,2020-10-08T00:00:00Z,747
Kentucky,2020-10-08T00:00:00Z,1234
Louisiana,2020-10-08T00:00:00Z,5609
Maine,2020-10-08T00:00:00Z,142
Maryland,2020-10-08T00:00:00Z,3979
Massachusetts,2020-10-08T00:00:00Z,9565
Michigan,2020-10-08T00:00:00Z,7193
Minnesota,2020-10-08T00:00:00Z,2160
Mississippi,2020-10-08T00:00:00Z,3074
Missouri,2020-10-08T00:00:00Z,2268
Montana,2020-10-08T00:00:00Z,197
Nebraska,2020-10-08T00:00:00Z,514
Nevada,2020-10-08T00:00:00Z,1649
New Hampshire,2020-10-08T00:00:00Z,448
New Jersey,2020-10-08T00:00:00Z,16161
New Mexico,2020-10-08T00:00:00Z,899
New York,2020-10-08T00:00:00Z,33429
North Carolina,2020-10-08T00:00:00Z,3722
North Dakota,2020-10-08T00:00:00Z,310
Ohio,2020-10-08T00:00:00Z,4983
Oklahoma,2020-10-08T00:00:00Z,1085
Oregon,2020-10-08T00:00:00Z,594
Pennsylvania,2020-10-08T00:00:00Z,8268
Puerto Rico,2020-10-08T00:00:00Z,715
Rhode Island,2020-10-08T00:00:00Z,1127
South Carolina,2020-10-08T00:00:00Z,3514
South Dakota,2020-10-08T00:00:00Z,272
Tennessee,2020-10-08T00:00:00Z,2705
Texas,2020-10-08T00:00:00Z,16768
Utah,2020-10-08T00:00:00Z,501
Vermont,2020-10-08T00:00:00Z,58
Virginia,2020-10-08T00:00:00Z,3328
Washington,2020-10-08T00:00:00Z,2183
West Virginia,2020-10-08T00:00:00Z,376
Wisconsin,2020-10-08T00:00:00Z,1520
Wyoming,2020-10-08T00:00:00Z,54
United States,2020-10-09T00:00:00Z,214004
Alabama,2020-10-09T00:00:00Z,2653
Alaska,2020-10-09T00:00:00Z,60
Arizona,2020-10-09T00:00:00Z,5746
Arkansas,2020-10-09T00:00:00Z,1530
California,2020-10-09T00:00:00Z,16486
Colorado,2020-10-09T00:00:00Z,2103
Connecticut,2020-10-09T00:00:00Z,4530
Delaware,2020-10-09T00:00:00Z,651
District of Columbia,2020-10-09T00:00:00Z,634
Florida,2020-10-09T00:00:00Z,15186
Georgia,2020-10-09T00:00:00Z,7348
Guam,2020-10-09T00:00:00Z,58
Hawaii,2020-10-09T00:00:00Z,166
Idaho,2020-10-09T00:00:00Z,506
Illinois,2020-10-09T00:00:00Z,9191
Indiana,2020-10-09T00:00:00Z,3761
Iowa,2020-10-09T00:00:00Z,1454
Kansas,2020-10-09T00:00:00Z,771
Kentucky,2020-10-09T00:00:00Z,1242
Louisiana,2020-10-09T00:00:00Z,5635
Maine,2020-10-09T00:00:00Z,143
Maryland,2020-10-09T00:00:00Z,3990
Massachusetts,2020-10-09T00:00:00Z,9577
Michigan,2020-10-09T00:00:00Z,7200
Minnesota,2020-10-09T00:00:00Z,2174
Mississippi,2020-10-09T00:00:00Z,3080
Missouri,2020-10-09T00:00:00Z,2397
Montana,2020-10-09T00:00:00Z,206
Nebraska,2020-10-09T00:00:00Z,514
Nevada,2020-10-09T00:00:00Z,1657
New Hampshire,2020-10-09T00:00:00Z,450
New Jersey,2020-10-09T00:00:00Z,16164
New Mexico,2020-10-09T00:00:00Z,902
New York,2020-10-09T00:00:00Z,33461
North Carolina,2020-10-09T00:00:00Z,3747
North Dakota,2020-10-09T00:00:00Z,321
Ohio,2020-10-09T00:00:00Z,4994
Oklahoma,2020-10-09T00:00:00Z,1091
Oregon,2020-10-09T00:00:00Z,597
Pennsylvania,2020-10-09T00:00:00Z,8292
Puerto Rico,2020-10-09T00:00:00Z,720
Rhode Island,2020-10-09T00:00:00Z,1130
South Carolina,2020-10-09T00:00:00Z,3530
South Dakota,2020-10-09T00:00:00Z,277
Tennessee,2020-10-09T00:00:00Z,2732
Texas,2020-10-09T00:00:00Z,16870
Utah,2020-10-09T00:00:00Z,505
Vermont,2020-10-09T00:00:00Z,58
Virginia,2020-10-09T00:00:00Z,3344
Washington,2020-10-09T00:00:00Z,2190
West Virginia,2020-10-09T00:00:00Z,382
Wisconsin,2020-10-09T00:00:00Z,1544
Wyoming,2020-10-09T00:00:00Z,54
United States,2020-10-10T00:00:00Z,214631
Alabama,2020-10-10T00:00:00Z,2664
Alaska,2020-10-10T00:00:00Z,60
Arizona,2020-10-10T00:00:00Z,5759
Arkansas,2020-10-10T00:00:00Z,1552
California,2020-10-10T00:00:00Z,16567
Colorado,2020-10-10T00:00:00Z,2112
Connecticut,2020-10-10T00:00:00Z,4530
Delaware,2020-10-10T00:00:00Z,653
District of Columbia,2020-10-10T00:00:00Z,636
Florida,2020-10-10T00:00:00Z,15186
Georgia,2020-10-10T00:00:00Z,7393
Guam,2020-10-10T00:00:00Z,58
Hawaii,2020-10-10T00:00:00Z,168
Idaho,2020-10-10T00:00:00Z,507
Illinois,2020-10-10T00:00:00Z,9221
Indiana,2020-10-10T00:00:00Z,3782
Iowa,2020-10-10T00:00:00Z,1459
Kansas,2020-10-10T00:00:00Z,773
Kentucky,2020-10-10T00:00:00Z,1249
Louisiana,2020-10-10T00:00:00Z,5635
Maine,2020-10-10T00:00:00Z,143
Maryland,2020-10-10T00:00:00Z,3995
Massachusetts,2020-10-10T00:00:00Z,9587
Michigan,2020-10-10T00:00:00Z,7219
Minnesota,2020-10-10T00:00:00Z,2184
Mississippi,2020-10-10T00:00:00Z,3096
Missouri,2020-10-10T00:00:00Z,2424
Montana,2020-10-10T00:00:00Z,209
Nebraska,2020-10-10T00:00:00Z,519
Nevada,2020-10-10T00:00:00Z,1659
New Hampshire,2020-10-10T00:00:00Z,455
New Jersey,2020-10-10T00:00:00Z,16171
New Mexico,2020-10-10T00:00:00Z,907
New York,2020-10-10T00:00:00Z,33466
North Carolina,2020-10-10T00:00:00Z,3765
North Dakota,2020-10-10T00:00:00Z,336
Ohio,2020-10-10T00:00:00Z,4997
Oklahoma,2020-10-10T00:00:00Z,1095
Oregon,2020-10-10T00:00:00Z,599
Pennsylvania,2020-10-10T00:00:00Z,8324
Puerto Rico,2020-10-10T00:00:00Z,728
Rhode Island,2020-10-10T00:00:00Z,1130
South Carolina,2020-10-10T00:00:00Z,3551
South Dakota,2020-10-10T00:00:00Z,286
Tennessee,2020-10-10T00:00:00Z,2758
Texas,2020-10-10T00:00:00Z,16943
Utah,2020-10-10T00:00:00Z,510
Vermont,2020-10-10T00:00:00Z,58
Virginia,2020-10-10T00:00:00Z,3354
Washington,2020-10-10T00:00:00Z,2190
West Virginia,2020-10-10T00:00:00Z,387
Wisconsin,2020-10-10T00:00:00Z,1568
Wyoming,2020-10-10T00:00:00Z,54
United States,2020-10-11T00:00:00Z,215055
Alabama,2020-10-11T00:00:00Z,2664
Alaska,2020-10-11T00:00:00Z,60
Arizona,2020-10-11T00:00:00Z,5759
Arkansas,2020-10-11T00:00:00Z,1569
California,2020-10-11T00:00:00Z,16579
Colorado,2020-10-11T00:00:00Z,2113
Connecticut,2020-10-11T00:00:00Z,4530
Delaware,2020-10-11T00:00:00Z,654
District of Columbia,2020-10-11T00:00:00Z,637
Florida,2020-10-11T00:00:00Z,15364
Georgia,2020-10-11T00:00:00Z,7416
Guam,2020-10-11T00:00:00Z,60
Hawaii,2020-10-11T00:00:00Z,169
Idaho,2020-10-11T00:00:00Z,507
Illinois,2020-10-11T00:00:00Z,9230
Indiana,2020-10-11T00:00:00Z,3789
Iowa,2020-10-11T00:00:00Z,1462
Kansas,2020-10-11T00:00:00Z,774
Kentucky,2020-10-11T00:00:00Z,1252
Louisiana,2020-10-11T00:00:00Z,5655
Maine,2020-10-11T00:00:00Z,143
Maryland,2020-10-11T00:00:00Z,3999
Massachusetts,2020-10-11T00:00:00Z,9604
Michigan,2020-10-11T00:00:00Z,7219
Minnesota,2020-10-11T00:00:00Z,2194
Mississippi,2020-10-11T00:00:00Z,3101
Missouri,2020-10-11T00:00:00Z,2424
Montana,2020-10-11T00:00:00Z,210
Nebraska,2020-10-11T00:00:00Z,519
Nevada,2020-10-11T00:00:00Z,1661
New Hampshire,2020-10-11T00:00:00Z,456
New Jersey,2020-10-11T00:00:00Z,16174
New Mexico,2020-10-11T00:00:00Z,911
New York,2020-10-11T00:00:00Z,33469
North Carolina,2020-10-11T00:00:00Z,3770
North Dakota,2020-10-11T00:00:00Z,337
Ohio,2020-10-11T00:00:00Z,4999
Oklahoma,2020-10-11T00:00:00Z,1098
Oregon,2020-10-11T00:00:00Z,599
Pennsylvania,2020-10-11T00:00:00Z,8330
Puerto Rico,2020-10-11T00:00:00Z,730
Rhode Island,2020-10-11T00:00:00Z,1130
South Carolina,2020-10-11T00:00:00Z,3552
South Dakota,2020-10-11T00:00:00Z,286
Tennessee,2020-10-11T00:00:00Z,2767
Texas,2020-10-11T00:00:00Z,16972
Utah,2020-10-11T00:00:00Z,517
Vermont,2020-10-11T00:00:00Z,58
Virginia,2020-10-11T00:00:00Z,3358
Washington,2020-10-11T00:00:00Z,2190
West Virginia,2020-10-11T00:00:00Z,385
Wisconsin,2020-10-11T00:00:00Z,1596
Wyoming,2020-10-11T00:00:00Z,54
United States,2020-10-12T00:00:00Z,215390
Alabama,2020-10-12T00:00:00Z,2665
Alaska,2020-10-12T00:00:00Z,60
Arizona,2020-10-12T00:00:00Z,5759
Arkansas,2020-10-12T00:00:00Z,1586
California,2020-10-12T00:00:00Z,16586
Colorado,2020-10-12T00:00:00Z,2116
Connecticut,2020-10-12T00:00:00Z,4532
Delaware,2020-10-12T00:00:00Z,656
District of Columbia,2020-10-12T00:00:00Z,637
Florida,2020-10-12T00:00:00Z,15412
Georgia,2020-10-12T00:00:00Z,7429
Guam,2020-10-12T00:00:00Z,60
Hawaii,2020-10-12T00:00:00Z,169
Idaho,2020-10-12T00:00:00Z,510
Illinois,2020-10-12T00:00:00Z,9243
Indiana,2020-10-12T00:00:00Z,3795
Iowa,2020-10-12T00:00:00Z,1481
Kansas,2020-10-12T00:00:00Z,787
Kentucky,2020-10-12T00:00:00Z,1255
Louisiana,2020-10-12T00:00:00Z,5669
Maine,2020-10-12T00:00:00Z,143
Maryland,2020-10-12T00:00:00Z,4003
Massachusetts,2020-10-12T00:00:00Z,9617
Michigan,2020-10-12T00:00:00Z,7225
Minnesota,2020-10-12T00:00:00Z,2197
Mississippi,2020-10-12T00:00:00Z,3101
Missouri,2020-10-12T00:00:00Z,2424
Montana,2020-10-12T00:00:00Z,212
Nebraska,2020-10-12T00:00:00Z,522
Nevada,2020-10-12T00:00:00Z,1664
New Hampshire,2020-10-12T00:00:00Z,456
New Jersey,2020-10-12T00:00:00Z,16175
New Mexico,2020-10-12T00:00:00Z,915
New York,2020-10-12T00:00:00Z,33482
North Carolina,2020-10-12T00:00:00Z,3773
North Dakota,2020-10-12T00:00:00Z,345
Ohio,2020-10-12T00:00:00Z,5005
Oklahoma,2020-10-12T00:00:00Z,1104
Oregon,2020-10-12T00:00:00Z,599
Pennsylvania,2020-10-12T00:00:00Z,8347
Puerto Rico,2020-10-12T00:00:00Z,735
Rhode Island,2020-10-12T00:00:00Z,1130
South Carolina,2020-10-12T00:00:00Z,3559
South Dakota,2020-10-12T00:00:00Z,288
Tennessee,2020-10-12T00:00:00Z,2774
Texas,2020-10-12T00:00:00Z,16999
Utah,2020-10-12T00:00:00Z,522
Vermont,2020-10-12T00:00:00Z,58
Virginia,2020-10-12T00:00:00Z,3361
Washington,2020-10-12T00:00:00Z,2190
West Virginia,2020-10-12T00:00:00Z,388
Wisconsin,2020-10-12T00:00:00Z,1616
